Country;Date;Confirmed;New_Confirmed;Deaths;New_Deaths;Recovered;New_Recovered;Active;New_Active;Year;Month;Day;Week_Day;Deaths_Ratio;Recovered_Ratio;Active_Ratio;1_Confirmed;100_Confirmed;New_Confirmed_Rank;New_Deaths_Rank;New_Recovered_Rank;New_Active_Rank
Germany;2020-01-27;      1;    1;    0;  0;     0;    0;     1;     1;2020;styczeń;27;poniedziałek;0,0000;0,0000;1,0000;  1;  0;290,0;283,5;289,5;193,0
Germany;2020-01-28;      4;    3;    0;  0;     0;    0;     4;     3;2020;styczeń;28;wtorek;0,0000;0,0000;1,0000;  2;  0;282,5;283,5;289,5;185,5
Germany;2020-01-29;      4;    0;    0;  0;     0;    0;     4;     0;2020;styczeń;29;środa;0,0000;0,0000;1,0000;  3;  0;302,5;283,5;289,5;204,0
Germany;2020-01-30;      4;    0;    0;  0;     0;    0;     4;     0;2020;styczeń;30;czwartek;0,0000;0,0000;1,0000;  4;  0;302,5;283,5;289,5;204,0
Germany;2020-01-31;      5;    1;    0;  0;     0;    0;     5;     1;2020;styczeń;31;piątek;0,0000;0,0000;1,0000;  5;  0;290,0;283,5;289,5;193,0
Germany;2020-02-01;      8;    3;    0;  0;     0;    0;     8;     3;2020;luty; 1;sobota;0,0000;0,0000;1,0000;  6;  0;282,5;283,5;289,5;185,5
Germany;2020-02-02;     10;    2;    0;  0;     0;    0;    10;     2;2020;luty; 2;niedziela;0,0000;0,0000;1,0000;  7;  0;285,5;283,5;289,5;188,5
Germany;2020-02-03;     12;    2;    0;  0;     0;    0;    12;     2;2020;luty; 3;poniedziałek;0,0000;0,0000;1,0000;  8;  0;285,5;283,5;289,5;188,5
Germany;2020-02-04;     12;    0;    0;  0;     0;    0;    12;     0;2020;luty; 4;wtorek;0,0000;0,0000;1,0000;  9;  0;302,5;283,5;289,5;204,0
Germany;2020-02-05;     12;    0;    0;  0;     0;    0;    12;     0;2020;luty; 5;środa;0,0000;0,0000;1,0000; 10;  0;302,5;283,5;289,5;204,0
Germany;2020-02-06;     12;    0;    0;  0;     0;    0;    12;     0;2020;luty; 6;czwartek;0,0000;0,0000;1,0000; 11;  0;302,5;283,5;289,5;204,0
Germany;2020-02-07;     13;    1;    0;  0;     0;    0;    13;     1;2020;luty; 7;piątek;0,0000;0,0000;1,0000; 12;  0;290,0;283,5;289,5;193,0
Germany;2020-02-08;     13;    0;    0;  0;     0;    0;    13;     0;2020;luty; 8;sobota;0,0000;0,0000;1,0000; 13;  0;302,5;283,5;289,5;204,0
Germany;2020-02-09;     14;    1;    0;  0;     0;    0;    14;     1;2020;luty; 9;niedziela;0,0000;0,0000;1,0000; 14;  0;290,0;283,5;289,5;193,0
Germany;2020-02-10;     14;    0;    0;  0;     0;    0;    14;     0;2020;luty;10;poniedziałek;0,0000;0,0000;1,0000; 15;  0;302,5;283,5;289,5;204,0
Germany;2020-02-11;     16;    2;    0;  0;     0;    0;    16;     2;2020;luty;11;wtorek;0,0000;0,0000;1,0000; 16;  0;285,5;283,5;289,5;188,5
Germany;2020-02-12;     16;    0;    0;  0;     0;    0;    16;     0;2020;luty;12;środa;0,0000;0,0000;1,0000; 17;  0;302,5;283,5;289,5;204,0
Germany;2020-02-13;     16;    0;    0;  0;     1;    1;    15;    -1;2020;luty;13;czwartek;0,0000;0,0625;0,9375; 18;  0;302,5;283,5;264,0;213,0
Germany;2020-02-14;     16;    0;    0;  0;     1;    0;    15;     0;2020;luty;14;piątek;0,0000;0,0625;0,9375; 19;  0;302,5;283,5;289,5;204,0
Germany;2020-02-15;     16;    0;    0;  0;     1;    0;    15;     0;2020;luty;15;sobota;0,0000;0,0625;0,9375; 20;  0;302,5;283,5;289,5;204,0
Germany;2020-02-16;     16;    0;    0;  0;     1;    0;    15;     0;2020;luty;16;niedziela;0,0000;0,0625;0,9375; 21;  0;302,5;283,5;289,5;204,0
Germany;2020-02-17;     16;    0;    0;  0;     1;    0;    15;     0;2020;luty;17;poniedziałek;0,0000;0,0625;0,9375; 22;  0;302,5;283,5;289,5;204,0
Germany;2020-02-18;     16;    0;    0;  0;    12;   11;     4;   -11;2020;luty;18;wtorek;0,0000;0,7500;0,2500; 23;  0;302,5;283,5;258,0;215,0
Germany;2020-02-19;     16;    0;    0;  0;    12;    0;     4;     0;2020;luty;19;środa;0,0000;0,7500;0,2500; 24;  0;302,5;283,5;289,5;204,0
Germany;2020-02-20;     16;    0;    0;  0;    12;    0;     4;     0;2020;luty;20;czwartek;0,0000;0,7500;0,2500; 25;  0;302,5;283,5;289,5;204,0
Germany;2020-02-21;     16;    0;    0;  0;    14;    2;     2;    -2;2020;luty;21;piątek;0,0000;0,8750;0,1250; 26;  0;302,5;283,5;261,0;214,0
Germany;2020-02-22;     16;    0;    0;  0;    14;    0;     2;     0;2020;luty;22;sobota;0,0000;0,8750;0,1250; 27;  0;302,5;283,5;289,5;204,0
Germany;2020-02-23;     16;    0;    0;  0;    14;    0;     2;     0;2020;luty;23;niedziela;0,0000;0,8750;0,1250; 28;  0;302,5;283,5;289,5;204,0
Germany;2020-02-24;     16;    0;    0;  0;    14;    0;     2;     0;2020;luty;24;poniedziałek;0,0000;0,8750;0,1250; 29;  0;302,5;283,5;289,5;204,0
Germany;2020-02-25;     17;    1;    0;  0;    14;    0;     3;     1;2020;luty;25;wtorek;0,0000;0,8235;0,1765; 30;  0;290,0;283,5;289,5;193,0
Germany;2020-02-26;     27;   10;    0;  0;    15;    1;    12;     9;2020;luty;26;środa;0,0000;0,5556;0,4444; 31;  0;281,0;283,5;264,0;182,0
Germany;2020-02-27;     46;   19;    0;  0;    16;    1;    30;    18;2020;luty;27;czwartek;0,0000;0,3478;0,6522; 32;  0;279,0;283,5;264,0;179,0
